dr7objid,ra,dec,z,petroR50_r,deVAB_r,seeing_r,run,camcol,rerun,field,Zoo1,image
587739646200316003,147.5931,25.796,0.0515457,5.260693,0.9421579,1.380333,4632,1,40,47,E,fpC-004632-r1-0047.fit.gz
587742550675423315,206.8966,18.48528,0.0661426,3.696295,0.9421074,0.9861774,5308,3,40,100,E,fpC-005308-r3-0100.fit.gz
588013381670994051,187.1973,51.26525,0.0865222,5.587617,0.9420918,1.234107,2830,1,41,429,E,fpC-002830-r1-0429.fit.gz
588018091084349794,247.8679,27.20289,0.0875584,4.169103,0.9418822,1.253499,3926,5,41,150,E,fpC-003926-r5-0150.fit.gz
587741391568896124,135.6429,22.63206,0.0375383,4.852321,0.9418079,1.03818,5038,4,40,66,E,fpC-005038-r4-0066.fit.gz
587733398639935614,230.2244,45.32136,0.0641805,4.42828,0.941792,1.435114,3177,4,40,145,E,fpC-003177-r4-0145.fit.gz
587741488762978407,172.8179,28.21808,0.0750287,3.90011,0.941725,1.218736,5061,1,40,378,E,fpC-005061-r1-0378.fit.gz
587722952767766870,237.9451,-0.1051667,0.0544176,4.093378,0.9413095,1.320694,745,3,40,529,E,fpC-000745-r3-0529.fit.gz
587736543102173537,238.5324,6.560333,0.0694375,3.284679,0.941219,0.9832686,3909,5,40,287,E,fpC-003909-r5-0287.fit.gz
587739406260895952,225.87,27.15444,0.0810992,5.270143,0.9411464,1.16933,4576,2,40,686,E,fpC-004576-r2-0686.fit.gz
587729226611687442,228.3869,58.91808,0.0709425,4.929265,0.9411421,1.401857,2206,1,40,78,E,fpC-002206-r1-0078.fit.gz
587741490371428488,167.1752,28.95053,0.0344863,4.117331,0.9411098,1.311693,5061,4,40,345,E,fpC-005061-r4-0345.fit.gz
587739406802944011,237.8646,22.61981,0.0475533,3.945274,0.9410559,1.204616,4576,3,40,765,E,fpC-004576-r3-0765.fit.gz
588018054585188605,238.3544,36.71619,0.0573436,4.311387,0.9409513,1.36525,3918,1,41,273,E,fpC-003918-r1-0273.fit.gz
587736976882663469,230.9031,28.64308,0.0840879,4.769693,0.940949,1.258334,4010,5,40,116,E,fpC-004010-r5-0116.fit.gz
587739406255980591,213.728,30.88933,0.0531833,3.982464,0.9408027,1.103439,4576,2,40,611,E,fpC-004576-r2-0611.fit.gz
587736618792452157,249.2637,21.05533,0.0310166,5.834368,0.9406619,1.127661,3927,2,40,157,E,fpC-003927-r2-0157.fit.gz
587725473882439790,158.4453,62.23706,0.0307602,5.372341,0.9405326,1.580486,1332,3,40,54,E,fpC-001332-r3-0054.fit.gz
587736618788323435,240.9572,26.54208,0.0487003,5.17819,0.9398766,1.255838,3927,2,40,94,E,fpC-003927-r2-0094.fit.gz
587733411523657890,226.1642,47.43653,0.088499,4.430514,0.9398316,1.415019,3180,4,40,127,E,fpC-003180-r4-0127.fit.gz
588017725470539946,176.531,7.494389,0.0930887,3.512677,0.9395494,1.05472,3841,4,41,78,E,fpC-003841-r4-0078.fit.gz
588017703466303564,177.4695,12.18592,0.0840131,6.333516,0.9394421,1.666058,3836,3,41,192,E,fpC-003836-r3-0192.fit.gz
587739707949776986,223.0722,24.77603,0.0482069,3.83062,0.93942,1.217673,4646,4,40,189,E,fpC-004646-r4-0189.fit.gz
587733441049002077,239.1135,42.10117,0.0386135,4.386926,0.9393595,1.041638,3187,3,40,88,E,fpC-003187-r3-0088.fit.gz
587735744230719601,248.9036,26.50489,0.069805,3.663159,0.9393538,1.149568,3723,5,40,172,E,fpC-003723-r5-0172.fit.gz
587729158980894886,227.8113,3.498778,0.0769115,4.917507,0.9392356,1.465222,2190,3,40,306,E,fpC-002190-r3-0306.fit.gz
587731869097459802,180.7999,54.84722,0.0504784,4.258068,0.9391217,1.271352,2821,3,40,187,E,fpC-002821-r3-0187.fit.gz
587739132964569195,236.2901,26.50611,0.0321108,5.743924,0.9387463,1.120777,4512,5,40,243,E,fpC-004512-r5-0243.fit.gz
587739843770843314,212.7147,21.51392,0.057385,5.061817,0.9385979,1.351556,4678,1,40,78,E,fpC-004678-r1-0078.fit.gz
587734304875544741,328.1335,0.1664167,0.0528345,4.254992,0.9384829,1.303891,3388,4,40,107,E,fpC-003388-r4-0107.fit.gz
587742012742500366,173.7233,21.08975,0.0635647,4.039212,0.9382378,1.233128,5183,1,40,279,E,fpC-005183-r1-0279.fit.gz
587737809026810265,112.025,37.98944,0.0625208,4.010468,0.9381405,1.215139,4204,3,40,28,E,fpC-004204-r3-0028.fit.gz
588017704561541148,227.5295,10.11094,0.0827336,3.868532,0.9379299,1.02537,3836,5,41,520,E,fpC-003836-r5-0520.fit.gz
587734304879542576,337.2907,0.07886111,0.0568694,3.585975,0.9377923,1.082926,3388,4,40,168,E,fpC-003388-r4-0168.fit.gz
587742013822533818,189.2609,22.26369,0.0618537,3.92784,0.9377759,1.232547,5183,3,40,375,E,fpC-005183-r3-0375.fit.gz
587736921041993832,239.1716,31.36194,0.0475219,3.351759,0.9377522,1.083391,3997,5,40,23,E,fpC-003997-r5-0023.fit.gz
587733080814780480,191.851,54.98703,0.08331,4.245249,0.9376621,1.356575,3103,4,40,182,E,fpC-003103-r4-0182.fit.gz
587732591715942484,183.8379,60.65039,0.0981675,4.170604,0.9376083,1.274727,2989,5,40,38,E,fpC-002989-r5-0038.fit.gz
587741602567028770,179.9536,27.85411,0.0507083,6.829223,0.9375809,1.279719,5087,5,40,186,E,fpC-005087-r5-0186.fit.gz
588018055665352787,251.6371,27.31825,0.0443924,5.528499,0.9375479,1.153615,3918,3,41,371,E,fpC-003918-r3-0371.fit.gz
587728677927845983,167.5095,63.64194,0.0328079,5.651857,0.9374725,1.225373,2078,3,40,51,E,fpC-002078-r3-0051.fit.gz
588017625623167160,199.6854,43.20211,0.0747853,4.410718,0.9371791,1.198557,3818,2,41,240,E,fpC-003818-r2-0240.fit.gz
587736542560780648,228.1826,7.393,0.0411969,3.030676,0.9369602,0.9712281,3909,4,40,218,E,fpC-003909-r4-0218.fit.gz
587736542548066430,198.8743,9.850166,0.0496499,4.959244,0.9368228,0.9321669,3909,4,40,24,E,fpC-003909-r4-0024.fit.gz
587741828046913650,166.06,22.7578,0.0922796,3.618206,0.9367911,1.083899,5140,1,40,96,E,fpC-005140-r1-0096.fit.gz
587730774422585457,352.8621,14.773,0.051837,3.108665,0.9367386,1.008161,2566,4,40,262,E,fpC-002566-r4-0262.fit.gz
587726015083970766,214.3617,2.046889,0.0547049,4.183932,0.9367049,1.152162,1458,3,40,598,E,fpC-001458-r3-0598.fit.gz
587726015627001921,228.4462,2.098028,0.0390285,3.639377,0.9363694,1.131022,1458,4,40,692,E,fpC-001458-r4-0692.fit.gz
587739380450197663,216.6918,30.14925,0.053363,4.375638,0.9362745,1.305379,4570,2,40,62,E,fpC-004570-r2-0062.fit.gz
588298662506332320,205.6907,45.00978,0.0633342,4.105001,0.9361181,1.13743,3716,2,42,135,E,fpC-003716-r2-0135.fit.gz
588017116665741365,218.9453,43.0935,0.082111,4.559445,0.9361086,1.445784,3699,6,41,182,E,fpC-003699-r6-0182.fit.gz
587731870171004947,179.9674,55.53486,0.0808613,6.339134,0.9359271,1.313157,2821,5,40,184,E,fpC-002821-r5-0184.fit.gz
587731187279069315,3.300833,0.7429444,0.0387975,3.797301,0.935142,1.168591,2662,5,40,304,E,fpC-002662-r5-0304.fit.gz
587727220862288018,326.519,10.91003,0.0835427,3.613859,0.934789,1.121436,1739,1,40,83,E,fpC-001739-r1-0083.fit.gz
587731869096738820,177.973,54.74978,0.0962596,4.158185,0.934661,1.281427,2821,3,40,176,E,fpC-002821-r3-0176.fit.gz
587739707943747720,208.2785,28.2285,0.0634805,4.402168,0.9344473,1.262991,4646,4,40,97,E,fpC-004646-r4-0097.fit.gz
587739707947221123,216.9924,26.5045,0.0322976,7.851471,0.9343531,1.356643,4646,4,40,150,E,fpC-004646-r4-0150.fit.gz
587742577530044619,218.6787,17.36514,0.0955743,6.275954,0.9343406,1.279586,5314,5,40,269,E,fpC-005314-r5-0269.fit.gz
587739154428068144,121.7464,19.85167,0.0387783,4.621464,0.9343365,1.479386,4517,5,40,70,E,fpC-004517-r5-0070.fit.gz
588017992310128758,226.9123,8.282444,0.0804868,3.676395,0.9342943,1.078123,3903,5,41,303,E,fpC-003903-r5-0303.fit.gz
587742568393539655,150.1973,16.87008,0.0704514,4.451657,0.9342323,1.076122,5312,4,40,121,E,fpC-005312-r4-0121.fit.gz
587722982836863293,232.5993,-0.3389722,0.070929,3.77772,0.9342197,1.178974,752,3,40,595,E,fpC-000752-r3-0595.fit.gz
587726032769057022,142.6546,1.995667,0.0367022,4.057527,0.9340554,1.239233,1462,4,40,115,E,fpC-001462-r4-0115.fit.gz
587741490356158735,130.5301,18.56036,0.0723712,5.091184,0.9339438,0.9586473,5061,4,40,112,E,fpC-005061-r4-0112.fit.gz
587736618787733575,239.6028,27.22953,0.0882326,4.442617,0.9337962,1.182581,3927,2,40,85,E,fpC-003927-r2-0085.fit.gz
587738569781411998,194.7995,15.16544,0.0621276,3.535542,0.9335247,1.104738,4381,4,40,158,E,fpC-004381-r4-0158.fit.gz
587733442125758610,246.368,37.86469,0.0313906,3.9054,0.9335146,1.1503,3187,5,40,134,E,fpC-003187-r5-0134.fit.gz
587742550681911429,222.2375,16.15361,0.039118,5.575816,0.9335043,1.011257,5308,3,40,199,E,fpC-005308-r3-0199.fit.gz
587738066189942843,113.8653,44.70192,0.043061,5.953629,0.9333615,1.236152,4264,2,40,58,E,fpC-004264-r2-0058.fit.gz
587729160055685192,230.3439,4.341694,0.0521801,8.486322,0.9333475,1.410928,2190,5,40,322,E,fpC-002190-r5-0322.fit.gz
587742013836558669,223.1531,17.94569,0.0710923,4.001727,0.9333401,0.9918367,5183,3,40,589,E,fpC-005183-r3-0589.fit.gz
587739302611910793,200.0614,33.14342,0.0360979,7.659196,0.933219,1.279939,4552,1,40,184,E,fpC-004552-r1-0184.fit.gz
587739828212531367,240.3384,16.67661,0.0315889,5.507256,0.9332134,1.358979,4674,4,40,245,E,fpC-004674-r4-0245.fit.gz
588010136806621196,147.1259,57.19106,0.0316641,5.441893,0.9331408,1.413714,2074,5,41,176,E,fpC-002074-r5-0176.fit.gz
587742575377711203,206.8837,17.50908,0.0444354,3.671371,0.933014,1.102013,5314,1,40,195,E,fpC-005314-r1-0195.fit.gz
588007004189163804,235.6182,52.99744,0.0690804,4.787796,0.9329457,1.386955,1345,2,41,547,E,fpC-001345-r2-0547.fit.gz
587736920509120614,247.1922,25.49469,0.0401047,5.342068,0.9329079,1.235813,3997,4,40,84,E,fpC-003997-r4-0084.fit.gz
587728930803548202,129.096,43.47353,0.066536,5.161302,0.9327348,1.40929,2137,2,40,196,E,fpC-002137-r2-0196.fit.gz
587735346962104391,179.2139,13.686,0.0556555,4.978683,0.9326034,1.045264,3631,1,40,414,E,fpC-003631-r1-0414.fit.gz
588017990157140112,214.1419,7.799972,0.06399,4.480649,0.9324491,1.287522,3903,1,41,219,E,fpC-003903-r1-0219.fit.gz
587732483279159456,159.5585,47.03259,0.0625363,3.92659,0.9323733,1.105645,2964,3,40,208,E,fpC-002964-r3-0208.fit.gz
588017704561410391,227.3342,10.00522,0.0847714,3.394612,0.9323089,1.043943,3836,5,41,518,E,fpC-003836-r5-0518.fit.gz
587732053782298801,137.9935,41.43694,0.0935521,3.958518,0.9322628,1.196466,2864,3,40,206,E,fpC-002864-r3-0206.fit.gz
588017625072599108,157.4707,40.33328,0.0674383,4.40493,0.9322131,1.273887,3818,1,41,31,E,fpC-003818-r1-0031.fit.gz
587726102563389638,227.8814,4.5175,0.0378631,7.211415,0.9319731,1.900357,1478,6,40,132,E,fpC-001478-r6-0132.fit.gz
587727942953402551,134.5206,1.15375,0.0711896,4.704674,0.931754,1.345135,1907,2,40,79,E,fpC-001907-r2-0079.fit.gz
588017979443183837,222.576,34.09394,0.0890595,4.462023,0.9316825,1.126465,3900,5,41,577,E,fpC-003900-r5-0577.fit.gz
587736783611429053,251.1319,26.68817,0.045457,13.23348,0.9315653,1.609519,3965,5,40,151,E,fpC-003965-r5-0151.fit.gz
587739380987985959,219.064,29.90839,0.0346528,6.304738,0.9314521,1.362895,4570,3,40,76,E,fpC-004570-r3-0076.fit.gz
587733608548991116,236.6528,46.53303,0.0652353,4.937235,0.931381,1.254284,3226,3,40,31,E,fpC-003226-r3-0031.fit.gz
588017111289954370,164.4047,45.63442,0.042698,4.270446,0.93114,1.366352,3698,4,41,74,E,fpC-003698-r4-0074.fit.gz
588017703487995911,227.855,9.224527,0.0341237,5.670065,0.9310147,1.14052,3836,3,41,523,E,fpC-003836-r3-0523.fit.gz
588017978876493983,139.5981,30.54319,0.0626431,5.007249,0.9307823,1.245509,3900,4,41,122,E,fpC-003900-r4-0122.fit.gz
587741532773482537,141.1169,22.42858,0.0317112,5.183734,0.9307055,1.105353,5071,3,40,181,E,fpC-005071-r3-0181.fit.gz
587738946676785159,164.4748,37.54192,0.0355869,5.429309,0.9304868,1.382643,4469,2,40,341,E,fpC-004469-r2-0341.fit.gz
588018090548527194,249.5141,25.30272,0.0365948,4.800826,0.9302122,1.294134,3926,4,41,166,E,fpC-003926-r4-0166.fit.gz
587739504477863990,206.0588,29.80411,0.0593408,4.214128,0.9300866,1.364642,4599,1,40,222,E,fpC-004599-r1-0222.fit.gz
587734863218081795,149.1616,8.489417,0.0300318,4.332267,0.9298894,1.153729,3518,4,40,58,E,fpC-003518-r4-0058.fit.gz
588017978358300686,191.2188,39.59797,0.0548129,4.185026,0.9298257,1.268958,3900,3,41,407,E,fpC-003900-r3-0407.fit.gz
587742012743549032,176.3233,21.42064,0.0680905,5.683664,0.9295384,1.345587,5183,1,40,295,E,fpC-005183-r1-0295.fit.gz
587733603734913462,253.5308,31.38761,0.0989177,4.002571,0.9293843,1.197512,3225,2,40,302,E,fpC-003225-r2-0302.fit.gz
587742061068484653,173.989,21.72261,0.0364871,4.707111,0.9293675,1.487688,5194,3,40,395,E,fpC-005194-r3-0395.fit.gz
587738570847092881,175.6788,15.86419,0.0853916,3.903888,0.929356,1.051557,4381,6,40,35,E,fpC-004381-r6-0035.fit.gz
587736915686457753,237.8631,9.129361,0.0919982,2.964899,0.9292728,0.9301402,3996,3,40,224,E,fpC-003996-r3-0224.fit.gz
587741602033631242,188.89,27.54961,0.0498645,4.369582,0.9292285,1.169418,5087,4,40,239,E,fpC-005087-r4-0239.fit.gz
587742775087792252,161.5265,16.72619,0.0656696,4.663842,0.929215,1.289007,5360,5,40,105,E,fpC-005360-r5-0105.fit.gz
587741532770598932,134.4695,20.12253,0.0309243,6.805309,0.929109,1.216643,5071,3,40,137,E,fpC-005071-r3-0137.fit.gz
588297864728215625,170.1422,46.8245,0.0535395,5.05593,0.9291068,1.442568,3530,4,42,319,E,fpC-003530-r4-0319.fit.gz
587741603113271314,204.1507,27.2422,0.0358014,4.914024,0.9290273,1.257109,5087,6,40,329,E,fpC-005087-r6-0329.fit.gz
587734893826867354,180.0596,10.69675,0.0612245,5.948065,0.9287722,1.671289,3525,5,40,167,E,fpC-003525-r5-0167.fit.gz
587736941989724238,234.7734,28.76133,0.0643066,5.259297,0.9285815,1.068207,4002,4,40,172,E,fpC-004002-r4-0172.fit.gz
587739811035807766,241.7427,16.16225,0.0407294,4.057618,0.9285194,1.136038,4670,4,40,293,E,fpC-004670-r4-0293.fit.gz
587741489831084149,158.319,26.9965,0.0835412,4.113163,0.9285103,1.255262,5061,3,40,292,E,fpC-005061-r3-0292.fit.gz
587729777450549297,228.7882,-1.968222,0.0501157,4.015411,0.9284579,1.285995,2334,3,40,220,E,fpC-002334-r3-0220.fit.gz
587735743151013911,235.9789,34.48206,0.0692355,6.269357,0.9283499,1.025763,3723,3,40,81,E,fpC-003723-r3-0081.fit.gz
587735742615781394,239.2444,31.90969,0.0478581,4.660341,0.9283444,1.103975,3723,2,40,106,E,fpC-003723-r2-0106.fit.gz
587733605327831093,208.7967,58.51772,0.0720576,3.758952,0.9283212,1.151042,3225,5,40,32,E,fpC-003225-r5-0032.fit.gz
587742773476327513,159.5817,15.19922,0.0934626,5.524137,0.9283012,1.179557,5360,2,40,92,E,fpC-005360-r2-0092.fit.gz
587739153352163630,117.9345,16.52331,0.0539594,5.604437,0.9282728,1.216096,4517,3,40,37,E,fpC-004517-r3-0037.fit.gz
587732771045834848,160.1631,8.861417,0.0513126,4.244189,0.9280649,1.302426,3031,3,40,267,E,fpC-003031-r3-0267.fit.gz
587738569239232830,182.2383,14.82992,0.0776908,3.202842,0.9279808,0.9880391,4381,3,40,77,E,fpC-004381-r3-0077.fit.gz
587733603718332439,212.3005,56.39892,0.0417015,4.598125,0.9279096,1.450776,3225,2,40,49,E,fpC-003225-r2-0049.fit.gz
587732134848364664,180.8002,51.8125,0.0846192,4.982767,0.9278877,1.557013,2883,2,40,184,E,fpC-002883-r2-0184.fit.gz
587726032776593461,159.8311,2.321778,0.0828086,4.212266,0.9277601,1.266495,1462,4,40,230,E,fpC-001462-r4-0230.fit.gz
587739810501230870,246.7371,13.80272,0.052772,4.902534,0.9276991,1.305204,4670,3,40,328,E,fpC-004670-r3-0328.fit.gz
587738573532889307,197.6848,39.09292,0.0728917,4.054711,0.9276561,1.091641,4382,3,40,57,E,fpC-004382-r3-0057.fit.gz
587725816944918615,154.9701,63.95153,0.0410889,5.216689,0.9275157,1.315144,1412,2,40,84,E,fpC-001412-r2-0084.fit.gz
587731890576031887,171.0606,56.65189,0.0462684,4.505572,0.9273994,1.343269,2826,3,40,244,E,fpC-002826-r3-0244.fit.gz
587739828752351629,246.8099,14.33953,0.0501632,7.137063,0.9271771,1.672086,4674,5,40,290,E,fpC-004674-r5-0290.fit.gz
587736976882794704,231.24,28.53314,0.0640276,5.700181,0.9271339,1.162307,4010,5,40,118,E,fpC-004010-r5-0118.fit.gz
587739809420869677,231.6885,18.74225,0.0601278,4.599463,0.9269527,1.243617,4670,1,40,227,E,fpC-004670-r1-0227.fit.gz
587722982295863624,223.2133,-0.7399445,0.0773252,3.764477,0.9269497,1.094602,752,2,40,532,E,fpC-000752-r2-0532.fit.gz
588023668635402535,185.3188,19.49881,0.0304782,4.313978,0.9268407,0.9350293,5225,2,41,137,E,fpC-005225-r2-0137.fit.gz
587732054854664490,133.9243,40.3555,0.0863102,3.252846,0.9267986,0.9352919,2864,5,40,185,E,fpC-002864-r5-0185.fit.gz
587736898501083269,242.273,27.89272,0.0319636,3.951959,0.9267343,1.18049,3992,3,40,140,E,fpC-003992-r3-0140.fit.gz
587729652348092517,247.2256,40.86661,0.0303466,6.276968,0.9266692,1.762362,2305,2,40,44,E,fpC-002305-r2-0044.fit.gz
587741708866683162,135.6927,18.55658,0.0815097,4.897354,0.9262983,0.9840406,5112,3,40,174,E,fpC-005112-r3-0174.fit.gz
587739707957772334,241.4152,18.16436,0.0353937,4.84113,0.9261555,1.231824,4646,4,40,311,E,fpC-004646-r4-0311.fit.gz
587736477055909972,221.2479,9.470972,0.0504191,4.238406,0.9259663,1.216988,3894,2,40,117,E,fpC-003894-r2-0117.fit.gz
587727225157779564,10.47208,-10.83275,0.0528465,5.169404,0.92577,1.194192,1740,1,40,91,E,fpC-001740-r1-0091.fit.gz
588017724401123582,186.471,6.740611,0.0755062,3.310531,0.9257354,1.038488,3841,2,41,144,E,fpC-003841-r2-0144.fit.gz
587739377227661358,118.4508,15.83558,0.0452596,4.177259,0.9254113,1.115212,4569,4,40,42,E,fpC-004569-r4-0042.fit.gz
587745540506976647,125.0268,9.227555,0.0760592,3.968666,0.9253685,1.180703,6004,4,40,61,E,fpC-006004-r4-0061.fit.gz
588023669173846092,189.1086,19.74528,0.0736763,3.292751,0.925073,0.8851431,5225,3,41,161,E,fpC-005225-r3-0161.fit.gz
587739809954529509,224.3666,21.27467,0.0450234,5.424113,0.9247956,1.22877,4670,2,40,178,E,fpC-004670-r2-0178.fit.gz
587738569239232785,182.2152,14.80872,0.078018,4.463698,0.9247691,0.9880391,4381,3,40,77,E,fpC-004381-r3-0077.fit.gz
587727221941338307,338.7531,13.46608,0.0683953,4.791533,0.9246317,1.057996,1739,3,40,164,E,fpC-001739-r3-0164.fit.gz
587731869097394292,180.667,54.78342,0.0489694,4.386544,0.9246154,1.280877,2821,3,40,186,E,fpC-002821-r3-0186.fit.gz
587741489834754166,167.7328,28.54381,0.0320813,6.082925,0.9244897,1.382335,5061,3,40,348,E,fpC-005061-r3-0348.fit.gz
588015508207239211,26.55292,-0.6433611,0.0787331,3.750966,0.9244062,1.175738,3325,2,41,285,E,fpC-003325-r2-0285.fit.gz
587736976883908678,233.8079,27.32211,0.0330395,12.43328,0.9242238,1.103795,4010,5,40,135,E,fpC-004010-r5-0135.fit.gz
587741723357806695,187.7177,28.59019,0.0663876,4.087374,0.9241399,1.27028,5115,6,40,107,E,fpC-005115-r6-0107.fit.gz
587736545778270465,234.4012,4.28275,0.0386777,3.124609,0.9240112,0.9221984,3910,2,40,161,E,fpC-003910-r2-0161.fit.gz
588017625631621139,223.6345,37.07561,0.0314117,4.267717,0.9240024,1.125382,3818,2,41,369,E,fpC-003818-r2-0369.fit.gz
587741420567592977,138.3172,23.09,0.0380918,4.776476,0.9238909,1.542245,5045,2,40,183,E,fpC-005045-r2-0183.fit.gz
587733603728949419,242.7176,41.88583,0.0382849,5.738941,0.923693,1.081587,3225,2,40,211,E,fpC-003225-r2-0211.fit.gz
587735346956927080,167.0764,13.22433,0.0340503,7.298091,0.923669,1.16161,3631,1,40,335,E,fpC-003631-r1-0335.fit.gz
587742627993485348,234.9043,11.157,0.0444472,4.971702,0.9235325,1.397467,5326,3,40,232,E,fpC-005326-r3-0232.fit.gz
588297864192917656,175.4063,47.07983,0.0346082,4.931754,0.9233981,1.445768,3530,3,42,343,E,fpC-003530-r3-0343.fit.gz
588010880379650238,202.8757,5.622556,0.0996827,4.084706,0.9233819,1.240622,2247,6,41,280,E,fpC-002247-r6-0280.fit.gz
587742573224460440,175.4129,20.34375,0.0668514,3.605099,0.9231927,1.162449,5313,5,40,107,E,fpC-005313-r5-0107.fit.gz
587739408396714039,196.0634,35.4155,0.0344337,5.671542,0.922599,1.260038,4576,6,40,508,E,fpC-004576-r6-0508.fit.gz
588017712589046001,220.4036,46.90858,0.0849993,3.675385,0.922552,1.064394,3838,4,41,130,E,fpC-003838-r4-0130.fit.gz
587727226232963252,13.88521,-9.940695,0.0576523,4.849295,0.9225202,1.083004,1740,3,40,113,E,fpC-001740-r3-0113.fit.gz
587725550144454793,214.9787,63.16025,0.068366,5.422827,0.9224184,1.571561,1350,1,40,456,E,fpC-001350-r1-0456.fit.gz
588017567091982416,165.2332,12.23064,0.0344528,5.292571,0.9223447,1.575001,3804,5,41,53,E,fpC-003804-r5-0053.fit.gz
587736543097192833,227.2386,7.887722,0.077575,2.922772,0.9222811,0.9466001,3909,5,40,211,E,fpC-003909-r5-0211.fit.gz
587732482763456537,228.0716,40.43072,0.0321558,5.333547,0.9222528,1.521369,2964,2,40,531,E,fpC-002964-r2-0531.fit.gz
587739377777180694,146.2515,29.4523,0.0310625,6.950328,0.9222199,1.201384,4569,5,40,235,E,fpC-004569-r5-0235.fit.gz
588017978376716566,239.1767,25.83628,0.0730751,3.462409,0.9222178,0.976701,3900,3,41,688,E,fpC-003900-r3-0688.fit.gz
587734305416282350,337.0527,0.5432222,0.058395,5.960629,0.9220247,1.215808,3388,5,40,166,E,fpC-003388-r5-0166.fit.gz
587734623248384060,144.5253,40.29603,0.0415582,3.985052,0.922021,1.202912,3462,5,40,235,E,fpC-003462-r5-0235.fit.gz
587736975809773668,232.5673,27.0975,0.0326008,5.933592,0.9219193,1.203371,4010,3,40,129,E,fpC-004010-r3-0129.fit.gz
587739381789032557,208.2585,33.09125,0.0610114,4.866853,0.9215687,1.283688,4570,4,40,11,E,fpC-004570-r4-0011.fit.gz
587732771052453988,175.4012,9.613944,0.07726,4.554395,0.9215568,1.450624,3031,3,40,368,E,fpC-003031-r3-0368.fit.gz
587726031699443719,151.9927,1.269,0.0451651,3.967018,0.9211894,1.185597,1462,2,40,178,E,fpC-001462-r2-0178.fit.gz
587737810109661323,126.8165,56.33689,0.0440557,5.448979,0.9209018,1.473823,4204,5,40,167,E,fpC-004204-r5-0167.fit.gz
587728308026278052,163.2201,1.886861,0.0396953,4.624531,0.9206684,1.446497,1992,2,40,89,E,fpC-001992-r2-0089.fit.gz
587742576988389530,207.2621,18.64422,0.0622982,4.508211,0.9205693,1.078671,5314,4,40,196,E,fpC-005314-r4-0196.fit.gz
587736586044637369,231.3231,32.96911,0.068177,3.80946,0.9204783,1.163949,3919,5,40,177,E,fpC-003919-r5-0177.fit.gz
587736477059121209,228.5849,8.288722,0.032879,5.289236,0.9204543,1.310956,3894,2,40,166,E,fpC-003894-r2-0166.fit.gz
587739379910115341,208.2588,31.81317,0.0358923,4.701574,0.9202097,1.462062,4570,1,40,13,E,fpC-004570-r1-0013.fit.gz
587725075532546243,147.4952,0.5400556,0.0733014,4.717475,0.9201195,1.467828,1239,5,40,181,E,fpC-001239-r5-0181.fit.gz
588017991772078343,224.262,8.150723,0.0941361,3.963217,0.9200803,1.246402,3903,4,41,285,E,fpC-003903-r4-0285.fit.gz
587731891647873203,163.2831,56.3317,0.0771847,4.724888,0.919999,1.488084,2826,5,40,215,E,fpC-002826-r5-0215.fit.gz
588018054575226918,211.4742,48.36558,0.0527292,4.838828,0.9197776,1.19274,3918,1,41,121,E,fpC-003918-r1-0121.fit.gz
587741708340035673,159.8711,24.76647,0.0537433,4.147819,0.9196351,1.069788,5112,2,40,330,E,fpC-005112-r2-0330.fit.gz
587729228227805330,244.9178,50.554,0.0558796,6.599813,0.9194191,1.761706,2206,4,40,162,E,fpC-002206-r4-0162.fit.gz
587733424407904358,214.6675,56.46955,0.0740784,8.585155,0.9193237,1.746567,3183,4,40,117,E,fpC-003183-r4-0117.fit.gz
587729159518945292,230.5079,3.75175,0.0371359,5.446001,0.9192019,1.366164,2190,4,40,324,E,fpC-002190-r4-0324.fit.gz
587731185659871384,343.6447,-0.5710555,0.0679411,4.40892,0.9191597,1.084438,2662,2,40,173,E,fpC-002662-r2-0173.fit.gz
587735236343300241,118.4295,21.50056,0.048061,4.951668,0.9189171,1.464741,3605,3,40,57,E,fpC-003605-r3-0057.fit.gz
587739406257946797,218.6435,29.41183,0.0316694,3.873293,0.9187953,1.117602,4576,2,40,641,E,fpC-004576-r2-0641.fit.gz
587742571077500942,176.8126,18.71589,0.037858,3.270629,0.9185609,1.06728,5313,1,40,115,E,fpC-005313-r1-0115.fit.gz
588007004726100159,236.2767,53.25797,0.0411842,4.606126,0.9183706,1.199458,1345,3,41,548,E,fpC-001345-r3-0548.fit.gz
587742610812698666,242.1365,9.606722,0.033924,5.689516,0.9183567,1.250421,5322,3,40,218,E,fpC-005322-r3-0218.fit.gz
588015510353805384,24.48212,1.001361,0.0430997,5.837547,0.9183503,1.217961,3325,6,41,271,E,fpC-003325-r6-0271.fit.gz
587736543626068026,208.797,10.02197,0.0380342,4.393073,0.9182481,1.107911,3909,6,40,89,E,fpC-003909-r6-0089.fit.gz
587722982827819184,211.9722,-0.3243611,0.0531485,4.494936,0.9182022,1.35046,752,3,40,457,E,fpC-000752-r3-0457.fit.gz
587735661015859485,160.0766,38.90694,0.0838276,4.073105,0.9180425,1.200588,3704,2,40,174,E,fpC-003704-r2-0174.fit.gz
587729751136469278,254.1238,33.06267,0.0866566,4.87013,0.9178204,1.217505,2328,2,40,107,E,fpC-002328-r2-0107.fit.gz
587733603180216440,207.3185,56.92778,0.0348111,4.358505,0.9178056,1.225196,3225,1,40,30,E,fpC-003225-r1-0030.fit.gz
