photoobjId,ra,dec,petroR50_r,deVAB_r,seeing_r,run,rerun,camcol,field,Zoo1,image
587742903401185543,192.27143511,17.77282443,1.953335,0.2522946,0.9736674,5390,40,4,124,S,fpC-005390-r4-0124.fit.gz
587742013284286631,185.85154121,21.9014694,4.633355,0.199993,1.159998,5183,40,2,354,S,fpC-005183-r2-0354.fit.gz
587742903401185557,192.29720209,17.78448998,2.899751,0.6999817,0.9736674,5390,40,4,124,S,fpC-005390-r4-0124.fit.gz
587742013290709138,201.58843143,21.11484652,5.568696,0.3500085,0.9502446,5183,40,2,452,S,fpC-005183-r2-0452.fit.gz
587742013301522480,227.21936799,16.53353942,5.047888,0.2285628,1.096893,5183,40,2,617,S,fpC-005183-r2-0617.fit.gz
587742774282027147,160.51044229,15.73751024,3.710703,0.5960109,1.165708,5360,40,3,98,S,fpC-005360-r3-0098.fit.gz
587742628531339617,237.27341681,10.98253138,2.983634,0.3773402,1.339301,5326,40,4,247,S,fpC-005326-r4-0247.fit.gz
587742610266325229,220.45641235,13.86184575,2.72498,0.8540035,1.02608,5322,40,2,73,S,fpC-005322-r2-0073.fit.gz
587742575905013977,183.97987099,19.21810169,2.909251,0.9075124,1.096757,5314,40,2,49,S,fpC-005314-r2-0049.fit.gz
587742061054787787,141.25917328,16.35024775,3.750892,0.3376191,1.238511,5194,40,3,186,S,fpC-005194-r3-0186.fit.gz
587742061055115379,141.98358349,16.50626576,4.804236,0.7592394,1.300277,5194,40,3,191,S,fpC-005194-r3-0191.fit.gz
587742061088080009,221.54132769,18.16367959,1.265358,0.1988279,1.143316,5194,40,3,694,S,fpC-005194-r3-0694.fit.gz
587742061055115399,142.01061557,16.5039245,1.925783,0.6668438,1.300277,5194,40,3,191,S,fpC-005194-r3-0191.fit.gz
587742061088080012,221.54451005,18.15188886,3.228714,0.2933162,1.143316,5194,40,3,694,S,fpC-005194-r3-0694.fit.gz
587742772941488145,164.42203807,15.33422976,2.464242,0.9423687,1.158752,5360,40,1,123,S,fpC-005360-r1-0123.fit.gz
587742061088080026,221.56959789,18.17982038,4.667061,0.5485259,1.143316,5194,40,3,694,S,fpC-005194-r3-0694.fit.gz
587742551209345136,199.8276711,19.75104233,2.466792,0.7254546,1.088893,5308,40,4,55,S,fpC-005308-r4-0055.fit.gz
587742061081001994,204.61823925,21.03332514,2.753004,0.3866316,1.28819,5194,40,3,586,S,fpC-005194-r3-0586.fit.gz
587742774553936029,168.72437354,16.84969297,4.068507,0.8074865,1.255482,5360,40,4,151,S,fpC-005360-r4-0151.fit.gz
587742863674835000,177.77340933,16.75105932,2.994548,0.8375123,1.062641,5381,40,2,156,S,fpC-005381-r2-0156.fit.gz
587742863674835009,177.78668701,16.77064723,1.971055,0.4375902,1.062641,5381,40,2,156,S,fpC-005381-r2-0156.fit.gz
587742863674835014,177.79804622,16.74890142,2.780105,0.8872693,1.062641,5381,40,2,156,S,fpC-005381-r2-0156.fit.gz
587742061054787769,141.25326308,16.31505491,2.743885,0.2996306,1.238511,5194,40,3,186,S,fpC-005194-r3-0186.fit.gz
587742903937269973,190.38652601,18.22282444,2.80984,0.1142713,1.086734,5390,40,5,112,S,fpC-005390-r5-0112.fit.gz
587742589330522530,239.32891848,11.63964228,3.694129,0.5759889,1.374909,5317,40,3,106,S,fpC-005317-r3-0106.fit.gz
587742566779388060,142.29334116,14.04537607,1.988248,0.5882629,1.282959,5312,40,1,67,S,fpC-005312-r1-0067.fit.gz
587742772939260078,159.24389393,14.7445599,3.117347,0.2364915,1.290985,5360,40,1,89,S,fpC-005360-r1-0089.fit.gz
587742576984326275,197.4035148,19.71127268,2.068342,0.3896823,1.07688,5314,40,4,134,S,fpC-005314-r4-0134.fit.gz
587742902861955254,186.60657494,17.29069569,2.299254,0.8751364,0.9800406,5390,40,3,88,S,fpC-005390-r3-0088.fit.gz
587742578054201476,188.0810796,20.92657151,1.795288,0.7040113,1.276002,5314,40,6,75,S,fpC-005314-r6-0075.fit.gz
587742578054201478,188.08182563,20.95013633,1.935466,0.3874396,1.276002,5314,40,6,75,S,fpC-005314-r6-0075.fit.gz
587742589866737892,237.86508056,12.48046241,2.621098,0.4420312,1.444785,5317,40,4,96,S,fpC-005317-r4-0096.fit.gz
587742644627046543,241.91276076,12.25896654,5.468198,0.1999703,1.119795,5330,40,2,88,S,fpC-005330-r2-0088.fit.gz
587742060554944652,230.02762669,15.57622802,2.738039,0.4824015,1.195896,5194,40,2,751,S,fpC-005194-r2-0751.fit.gz
587742774564094111,193.02869454,17.54650101,1.643945,0.3741133,1.340547,5360,40,4,306,S,fpC-005360-r4-0306.fit.gz
587744874251944285,129.64117271,11.53795486,1.680351,0.5074487,1.456081,5849,40,3,88,S,fpC-005849-r3-0088.fit.gz
587742578062524563,208.33422091,19.32915334,2.385633,0.3065567,1.367149,5314,40,6,202,S,fpC-005314-r6-0202.fit.gz
587744727687954648,139.71371031,15.76251561,3.775098,0.8045567,1.353362,5815,40,2,115,S,fpC-005815-r2-0115.fit.gz
587742578071437451,229.23729204,15.5439488,3.659089,0.5626991,1.391366,5314,40,6,338,S,fpC-005314-r6-0338.fit.gz
588010878755930178,172.81680507,4.65243835,6.511568,0.899985,1.630386,2247,41,3,80,S,fpC-002247-r3-0080.fit.gz
587745244164653167,149.28220347,16.646464,2.064336,0.4132069,1.601734,5935,40,4,220,S,fpC-005935-r4-0220.fit.gz
587745244164653171,149.28877281,16.67070859,2.852772,0.2112314,1.601734,5935,40,4,220,S,fpC-005935-r4-0220.fit.gz
587742567860469862,159.35561281,18.06783673,4.143238,0.7524908,1.0486,5312,40,3,179,S,fpC-005312-r3-0179.fit.gz
587742567860469929,159.34827378,18.08427033,1.562488,0.1999388,1.0486,5312,40,3,179,S,fpC-005312-r3-0179.fit.gz
587742568388952332,139.6610589,14.78277528,2.504744,0.3574383,1.061223,5312,40,4,51,S,fpC-005312-r4-0051.fit.gz
587742572685426785,170.18711849,19.4662494,3.324135,0.7442635,1.075082,5313,40,4,74,S,fpC-005313-r4-0074.fit.gz
587742772941488280,164.43668537,15.30743775,5.485053,0.265702,1.158752,5360,40,1,123,S,fpC-005360-r1-0123.fit.gz
587744874786259140,123.81445998,10.28104336,4.626208,0.5313383,1.420344,5849,40,4,49,S,fpC-005849-r4-0049.fit.gz
587745540509401419,130.4777765,10.73930474,3.72278,0.6372845,1.245734,6004,40,4,98,S,fpC-006004-r4-0098.fit.gz
588015508747321559,33.90575576,-0.29661744,2.611455,0.7500068,1.044408,3325,41,3,334,S,fpC-003325-r3-0334.fit.gz
588010879299616938,188.4220217,5.15940528,2.178775,0.7811721,1.509886,2247,41,4,184,S,fpC-002247-r4-0184.fit.gz
588015508753416303,47.7235091,-0.33926046,3.170791,0.4909937,1.103586,3325,41,3,427,S,fpC-003325-r3-0427.fit.gz
588010879299616953,188.4327182,5.17888181,3.416217,0.5008627,1.509886,2247,41,4,184,S,fpC-002247-r4-0184.fit.gz
587745540508680603,128.93982721,10.30874653,2.011904,0.2331347,1.071331,6004,40,4,87,S,fpC-006004-r4-0087.fit.gz
588015508747321617,33.8831817,-0.29099512,6.719483,0.9051813,1.044408,3325,41,3,334,S,fpC-003325-r3-0334.fit.gz
587745539432776118,124.20808042,8.17132261,2.853292,0.2610864,1.358669,6004,40,2,54,S,fpC-006004-r2-0054.fit.gz
588015509283078293,31.32599967,0.05554118,7.682804,0.2545275,1.06187,3325,41,4,317,S,fpC-003325-r4-0317.fit.gz
588013382727958541,134.18639761,38.96187791,3.356471,0.4165206,1.050099,2830,41,3,173,S,fpC-002830-r3-0173.fit.gz
588010879840813144,198.2921959,5.32838527,2.21305,0.6145922,1.113366,2247,41,5,250,S,fpC-002247-r5-0250.fit.gz
588015508753416306,47.73341489,-0.38993009,4.555054,0.2241788,1.103586,3325,41,3,427,S,fpC-003325-r3-0427.fit.gz
588011123584991440,221.36359509,57.02872831,2.941477,0.7405192,1.565707,2304,41,3,323,S,fpC-002304-r3-0323.fit.gz
588015508216021177,46.61555817,-0.82971491,1.973535,0.3586094,1.157864,3325,41,2,419,S,fpC-003325-r2-0419.fit.gz
587745403069006149,126.82134913,9.57894411,2.932563,0.5280469,1.265178,5972,40,4,76,S,fpC-005972-r4-0076.fit.gz
588015510368157881,57.28921018,0.89107576,2.726783,0.6499942,1.202125,3325,41,6,490,S,fpC-003325-r6-0490.fit.gz
587745403068547139,125.8386524,9.27478272,2.402042,0.699775,1.161134,5972,40,4,69,S,fpC-005972-r4-0069.fit.gz
588015509267153057,355.00391372,0.16075828,3.335059,0.4872213,1.439497,3325,41,4,74,S,fpC-003325-r4-0074.fit.gz
588015508732969059,1.02504135,-0.22593805,2.800117,0.9364172,1.228172,3325,41,3,115,S,fpC-003325-r3-0115.fit.gz
588009366935830646,137.38839536,52.32484902,3.438752,0.6086183,1.496917,1895,41,3,208,S,fpC-001895-r3-0208.fit.gz
588015507667943574,21.05360727,-1.23907145,1.89913,0.7670032,1.179202,3325,41,1,248,S,fpC-003325-r1-0248.fit.gz
588009368008261823,132.99621946,50.91762439,1.289717,0.3594481,1.321417,1895,41,5,188,S,fpC-001895-r5-0188.fit.gz
588007006316658837,146.24738104,60.55560424,3.444657,0.3407116,1.511398,1345,41,6,242,S,fpC-001345-r6-0242.fit.gz
588015509810446476,9.67946084,0.58105816,4.237626,0.8563719,1.19304,3325,41,5,172,S,fpC-003325-r5-0172.fit.gz
587745539444637852,151.26825978,14.07413105,2.096886,0.7372814,1.244309,6004,40,2,235,S,fpC-006004-r2-0235.fit.gz
588015509814378666,18.60701928,0.53608666,7.448822,0.7109656,1.26049,3325,41,5,232,S,fpC-003325-r5-0232.fit.gz
588007006316658838,146.26123009,60.55729565,2.163292,0.4664717,1.511398,1345,41,6,242,S,fpC-001345-r6-0242.fit.gz
588009366935830636,137.39048514,52.31147876,3.278348,0.3617353,1.496917,1895,41,3,208,S,fpC-001895-r3-0208.fit.gz
588010879306104938,203.23359385,4.94693044,6.550529,0.324218,1.184146,2247,41,4,283,S,fpC-002247-r4-0283.fit.gz
587745243629682893,153.94839748,17.04086841,2.349412,0.6819445,1.587194,5935,40,3,249,S,fpC-005935-r3-0249.fit.gz
588013383258079569,119.99380411,29.03571369,3.856491,0.6760135,1.099105,2830,41,4,70,S,fpC-002830-r4-0070.fit.gz
588009372301983881,185.42797455,62.93917949,3.875062,0.1973709,2.108445,1896,41,5,169,S,fpC-001896-r5-0169.fit.gz
588010136266342536,136.84478874,52.17236359,2.234286,0.396567,1.381995,2074,41,4,124,S,fpC-002074-r4-0124.fit.gz
588010136266342537,136.83997755,52.16762914,3.340243,0.5634964,1.381995,2074,41,4,124,S,fpC-002074-r4-0124.fit.gz
588015510368157840,57.24838878,0.92596772,5.689389,0.534393,1.202125,3325,41,6,490,S,fpC-003325-r6-0490.fit.gz
588010359085006980,177.18004051,4.82275528,2.632232,0.2857044,1.062486,2126,41,3,387,S,fpC-002126-r3-0387.fit.gz
588015509276983423,17.41699607,0.02255029,1.353631,0.1835331,1.241369,3325,41,4,224,S,fpC-003325-r4-0224.fit.gz
588015509276983437,17.42785994,0.0090694,3.260044,0.204391,1.241369,3325,41,4,224,S,fpC-003325-r4-0224.fit.gz
588010358544924882,169.85467247,4.34742683,2.017843,0.81353,1.029713,2126,41,2,338,S,fpC-002126-r2-0338.fit.gz
588016878822883713,117.79125571,19.44129224,2.529972,0.5138215,1.488211,3644,41,3,44,S,fpC-003644-r3-0044.fit.gz
588013383266468053,137.72231531,41.66557113,2.208543,0.4999977,1.020054,2830,41,4,198,S,fpC-002830-r4-0198.fit.gz
588010359085006996,177.19168261,4.80923582,2.177091,0.7284158,1.062486,2126,41,3,387,S,fpC-002126-r3-0387.fit.gz
588015509289828517,46.71799225,0.13817847,1.480454,0.310628,1.060396,3325,41,4,420,S,fpC-003325-r4-0420.fit.gz
588010879833931879,182.47631775,5.51085079,2.261033,0.6248405,1.269787,2247,41,5,145,S,fpC-002247-r5-0145.fit.gz
588013383266468035,137.72228441,41.64559122,2.786402,0.3500288,1.020054,2830,41,4,198,S,fpC-002830-r4-0198.fit.gz
588010358003925244,160.47208164,3.52488771,5.147192,0.8940834,1.091042,2126,41,1,275,S,fpC-002126-r1-0275.fit.gz
588010359085007004,177.19557865,4.82550355,2.04616,0.7569058,1.062486,2126,41,3,387,S,fpC-002126-r3-0387.fit.gz
587745402534428918,132.17248839,10.51520337,4.048351,0.2884643,1.387178,5972,40,3,111,S,fpC-005972-r3-0111.fit.gz
588013384346239144,154.32022873,49.38370763,3.143801,0.2569002,1.34023,2830,41,6,290,S,fpC-002830-r6-0290.fit.gz
587745970003575300,245.67194153,17.47836362,2.414141,0.887937,1.26392,6104,40,4,59,S,fpC-006104-r4-0059.fit.gz
587745403074248994,138.80570161,12.52167849,2.236211,0.2611209,1.538405,5972,40,4,156,S,fpC-005972-r4-0156.fit.gz
588009368008261793,133.00237344,50.87857195,3.84086,0.7667324,1.321417,1895,41,5,188,S,fpC-001895-r5-0188.fit.gz
588007005770612962,121.85744279,45.24568415,2.826444,0.5818185,1.614267,1345,41,5,102,S,fpC-001345-r5-0102.fit.gz
588016891714011259,159.89091548,39.50133493,2.600204,0.1599335,1.380495,3647,41,3,139,S,fpC-003647-r3-0139.fit.gz
588011124649754790,181.31584907,63.18381923,3.717005,0.2904164,1.814027,2304,41,5,186,S,fpC-002304-r5-0186.fit.gz
588007004192899254,244.38522076,46.6294822,2.289587,0.311691,1.259078,1345,41,2,604,S,fpC-001345-r2-0604.fit.gz
588016878292500503,131.21280397,27.72367098,1.413512,0.3948847,1.406268,3644,41,2,143,S,fpC-003644-r2-0143.fit.gz
588007004163735763,131.30266206,51.04630086,5.482683,0.7159032,1.45814,1345,41,2,159,S,fpC-001345-r2-0159.fit.gz
588016878830157991,132.65264603,29.1126016,1.998277,0.2417753,1.44414,3644,41,3,155,S,fpC-003644-r3-0155.fit.gz
588015510339256453,351.19410602,0.85303112,2.16381,0.217089,1.693103,3325,41,6,49,S,fpC-003325-r6-0049.fit.gz
588011218060247226,198.70402279,61.60086683,1.962891,0.6207434,1.216109,2326,41,3,109,S,fpC-002326-r3-0109.fit.gz
588007004731670985,248.60027999,43.39255247,3.826595,0.6998754,1.102357,1345,41,3,633,S,fpC-001345-r3-0633.fit.gz
588015509810511988,9.70711364,0.5507811,2.284079,0.3558481,1.259461,3325,41,5,173,S,fpC-003325-r5-0173.fit.gz
588015509812215912,13.68205906,0.62904429,2.549242,0.7499812,1.252173,3325,41,5,199,S,fpC-003325-r5-0199.fit.gz
588015509812215924,13.69626464,0.60379458,2.927587,0.8112695,1.252173,3325,41,5,199,S,fpC-003325-r5-0199.fit.gz
588011217527701599,216.86957514,57.71514802,2.8385,0.5135263,1.379387,2326,41,2,175,S,fpC-002326-r2-0175.fit.gz
588007004193489166,245.54100091,45.57791278,3.32109,0.5512343,1.259035,1345,41,2,613,S,fpC-001345-r2-0613.fit.gz
588011216991223952,218.04384863,56.8530305,1.824919,0.3803288,1.676206,2326,41,1,181,S,fpC-002326-r1-0181.fit.gz
588015509813002350,15.39944388,0.54451606,2.978362,0.565458,1.397742,3325,41,5,211,S,fpC-003325-r5-0211.fit.gz
588007004731670949,248.60285339,43.41550784,1.763147,0.2602373,1.102357,1345,41,3,633,S,fpC-001345-r3-0633.fit.gz
588017725483254021,205.72121447,7.07328232,2.349306,0.3495041,1.191441,3841,41,4,272,S,fpC-003841-r4-0272.fit.gz
588017702409273532,216.37730085,9.85751805,4.351185,0.4893707,1.182743,3836,41,1,447,S,fpC-003836-r1-0447.fit.gz
587744638026711416,124.05165759,12.65419128,3.115374,0.3351808,1.130736,5794,40,3,57,S,fpC-005794-r3-0057.fit.gz
588017569779679443,202.96233446,11.27322173,1.786639,0.5538777,1.44484,3805,41,2,104,S,fpC-003805-r2-0104.fit.gz
588017627757740220,158.76477839,42.93921478,1.718581,0.4820525,1.253448,3818,41,6,43,S,fpC-003818-r6-0043.fit.gz
588017566026235984,183.92738737,12.23494309,4.52374,0.7329786,1.682041,3804,41,3,175,S,fpC-003804-r3-0175.fit.gz
588017704533426356,162.06507579,12.33265556,3.00001,0.5998212,1.54541,3836,41,5,91,S,fpC-003836-r5-0091.fit.gz
588017702935789666,192.39149991,11.81748036,3.509943,0.4570611,1.432505,3836,41,2,289,S,fpC-003836-r2-0289.fit.gz
588017726006100108,173.39161619,7.87664771,2.615277,0.7857437,1.193353,3841,41,5,58,S,fpC-003841-r5-0058.fit.gz
588017605762285661,198.47612489,44.87581771,2.730468,0.3160713,1.396568,3813,41,5,291,S,fpC-003813-r5-0291.fit.gz
587745970003640541,245.68382871,17.46274794,3.862375,0.9017879,1.23914,6104,40,4,60,S,fpC-006104-r4-0060.fit.gz
588017702935986246,192.81978537,11.82083896,3.294048,0.5114142,1.392615,3836,41,2,292,S,fpC-003836-r2-0292.fit.gz
588017705076392015,176.25258508,13.53507947,4.520746,0.2683441,1.631471,3836,41,6,184,S,fpC-003836-r6-0184.fit.gz
588017625613598838,169.51798732,43.24068858,3.92357,0.1307679,1.251747,3818,41,2,94,S,fpC-003818-r2-0094.fit.gz
588017566562123799,181.64045755,12.50877094,1.901409,0.3549509,1.32645,3804,41,4,160,S,fpC-003804-r4-0160.fit.gz
588017726541856927,170.95095645,8.16959298,2.802749,0.7498544,1.297873,3841,41,6,41,S,fpC-003841-r6-0041.fit.gz
588017626701168804,212.71719561,41.62558547,2.064537,0.5323379,1.129251,3818,41,4,305,S,fpC-003818-r4-0305.fit.gz
588016878293352684,133.0930896,28.92951939,1.831986,0.3728899,1.512085,3644,41,2,156,S,fpC-003644-r2-0156.fit.gz
588017725482991846,205.16612149,7.21652001,3.192137,0.3364912,1.004524,3841,41,4,268,S,fpC-003841-r4-0268.fit.gz
588017725474275498,185.07046479,7.63653655,1.084113,0.2334874,0.9591883,3841,41,4,135,S,fpC-003841-r4-0135.fit.gz
588017678230028561,138.11703946,10.72126577,4.15793,0.8536592,1.537912,3830,41,4,141,S,fpC-003830-r4-0141.fit.gz
588017606287753466,161.9199877,43.80556596,5.984637,0.6365629,1.320119,3813,41,6,117,S,fpC-003813-r6-0117.fit.gz
588017703463551029,171.01694351,12.13509325,3.625975,0.7045164,1.6096,3836,41,3,150,S,fpC-003836-r3-0150.fit.gz
588017625630310507,220.45885554,38.45892779,2.859536,0.5500115,1.163839,3818,41,2,349,S,fpC-003818-r2-0349.fit.gz
588017728153518226,189.60594049,6.49231299,2.440847,0.4226273,1.557763,3842,41,1,57,S,fpC-003842-r1-0057.fit.gz
588017977807929546,152.90947308,34.51980243,2.19786,0.1853535,1.494887,3900,41,2,201,S,fpC-003900-r2-0201.fit.gz
588017711514189973,216.32975769,47.22977769,1.510547,0.2060683,1.106707,3838,41,2,113,S,fpC-003838-r2-0113.fit.gz
588017112362385559,159.86302974,45.70355444,1.798542,0.6684166,1.423619,3698,41,6,54,S,fpC-003698-r6-0054.fit.gz
588017720638898312,166.37732403,40.54188308,4.001105,0.1960105,1.258612,3840,41,3,81,S,fpC-003840-r3-0081.fit.gz
588017605762220215,198.44945156,44.88295506,2.858465,0.3588049,1.410193,3813,41,5,290,S,fpC-003813-r5-0290.fit.gz
588017627772027005,204.43595983,44.38977187,4.954864,0.5887496,1.197334,3818,41,6,261,S,fpC-003818-r6-0261.fit.gz
588017116130574569,223.56346378,41.12657245,1.411215,0.5392742,1.368941,3699,41,5,208,S,fpC-003699-r5-0208.fit.gz
588017726010818781,184.38226515,7.97138639,3.499811,0.4668119,1.026034,3841,41,5,130,S,fpC-003841-r5-0130.fit.gz
588016879367160008,132.6937554,29.6532768,2.836235,0.4865954,1.456289,3644,41,4,157,S,fpC-003644-r4-0157.fit.gz
588017723870544093,200.96474735,6.09427461,1.979078,0.240659,1.354548,3841,41,1,240,S,fpC-003841-r1-0240.fit.gz
588017116130640007,223.58594192,41.13142508,1.585494,0.5253109,1.37019,3699,41,5,209,S,fpC-003699-r5-0209.fit.gz
588017977806422121,148.89890252,33.28869145,5.224168,0.7517658,1.513007,3900,41,2,178,S,fpC-003900-r2-0178.fit.gz
588017566024073327,178.86659621,12.07740816,1.827679,0.4702264,1.395072,3804,41,3,142,S,fpC-003804-r3-0142.fit.gz
588017567091785809,164.79846075,12.17617983,2.239705,0.5331125,1.57797,3804,41,5,50,S,fpC-003804-r5-0050.fit.gz
588017115591737522,217.82197079,42.58338664,1.68966,0.3499991,1.282286,3699,41,4,178,S,fpC-003699-r4-0178.fit.gz
588017116128870556,218.72631178,42.8394356,2.49839,0.3150543,1.355169,3699,41,5,182,S,fpC-003699-r5-0182.fit.gz
588017564949479626,176.97070056,11.25813546,4.359751,0.6654205,1.457438,3804,41,1,129,S,fpC-003804-r1-0129.fit.gz
588017977806422032,148.9095501,33.2953457,2.080303,0.2213685,1.513007,3900,41,2,178,S,fpC-003900-r2-0178.fit.gz
588017566024007781,178.84743574,12.09177621,3.24044,0.4765973,1.310759,3804,41,3,141,S,fpC-003804-r3-0141.fit.gz
588017703478558825,206.18155313,11.57249995,3.003978,0.4675306,1.279992,3836,41,3,379,S,fpC-003836-r3-0379.fit.gz
588017566026170438,183.8996036,12.22195127,3.552404,0.4987162,1.748879,3804,41,3,174,S,fpC-003804-r3-0174.fit.gz
588017566026170537,183.91055162,12.21959651,4.654089,0.4778234,1.748879,3804,41,3,174,S,fpC-003804-r3-0174.fit.gz
588017978899497122,203.90246248,38.64745854,2.144519,0.4137133,1.157719,3900,41,4,473,S,fpC-003900-r4-0473.fit.gz
588018054578503794,221.41050608,45.30211392,1.604587,0.7831995,1.267934,3918,41,1,171,S,fpC-003918-r1-0171.fit.gz
588017605211717759,155.4814704,41.28683932,1.758921,0.7834812,1.187168,3813,41,4,82,S,fpC-003813-r4-0082.fit.gz
588017722254557278,181.50062641,43.42688548,4.434331,0.3500021,1.21804,3840,41,6,158,S,fpC-003840-r6-0158.fit.gz
588018054577586292,218.68259289,46.28863343,2.04403,0.9656304,1.304704,3918,41,1,157,S,fpC-003918-r1-0157.fit.gz
588017992314650930,237.23762263,6.84252375,3.689328,0.4394735,1.252658,3903,41,5,372,S,fpC-003903-r5-0372.fit.gz
588017702409273568,216.41276776,9.84702128,2.120224,0.5547395,1.182743,3836,41,1,447,S,fpC-003836-r1-0447.fit.gz
588017703477772505,204.32117471,11.65457579,2.213614,0.3181398,1.181215,3836,41,3,367,S,fpC-003836-r3-0367.fit.gz
588017703478558905,206.16442154,11.59326571,1.93723,0.3560548,1.279992,3836,41,3,379,S,fpC-003836-r3-0379.fit.gz
588017627221721251,161.57464301,43.0216719,3.94632,0.9371726,1.101826,3818,41,5,56,S,fpC-003818-r5-0056.fit.gz
588023047479296217,141.65674989,21.33155712,3.52708,0.3437449,1.378252,5080,41,5,191,S,fpC-005080-r5-0191.fit.gz
588017626700775615,211.61589835,41.97206033,2.615245,0.7126294,1.143584,3818,41,4,299,S,fpC-003818-r4-0299.fit.gz
588023668640448702,197.52158301,19.01081216,1.888278,0.3472228,1.212013,5225,41,2,214,S,fpC-005225-r2-0214.fit.gz
588017991772471534,225.192674,8.08542679,1.913979,0.4176218,1.101265,3903,41,4,291,S,fpC-003903-r4-0291.fit.gz
588017627757740201,158.75317299,42.92121859,2.537901,0.3895659,1.253448,3818,41,6,43,S,fpC-003818-r6-0043.fit.gz
588017603610738808,185.49816159,44.14566605,5.032733,0.2452369,1.640874,3813,41,1,229,S,fpC-003813-r1-0229.fit.gz
588017111288316049,159.18655758,44.70672485,2.165741,0.4639101,1.407013,3698,41,4,49,S,fpC-003698-r4-0049.fit.gz
588018055127367852,249.19887986,28.76696745,4.49053,0.5912674,1.223872,3918,41,2,354,S,fpC-003918-r2-0354.fit.gz
588017724401844373,188.08062583,6.7123162,2.86132,0.3819692,1.100037,3841,41,2,155,S,fpC-003841-r2-0155.fit.gz
588017724935241810,180.04614193,7.09492786,4.812109,0.649837,1.040176,3841,41,3,102,S,fpC-003841-r3-0102.fit.gz
588017627221721162,161.58717436,43.02022745,2.5826,0.3044489,1.101826,3818,41,5,56,S,fpC-003818-r5-0056.fit.gz
588023669173584025,188.40745388,19.86573305,2.707991,0.5690926,0.9294661,5225,41,3,157,S,fpC-005225-r3-0157.fit.gz
588023669173584030,188.41315673,19.87870221,2.228928,0.4857157,0.9294661,5225,41,3,157,S,fpC-005225-r3-0157.fit.gz
588017726006034675,173.38013259,7.88891629,2.228458,0.4432126,1.223776,3841,41,5,57,S,fpC-003841-r5-0057.fit.gz
588017625613598832,169.50735833,43.23906034,1.987968,0.3386926,1.251747,3818,41,2,94,S,fpC-003818-r2-0094.fit.gz
588017605215584524,167.02552143,43.9613678,3.353796,0.1470653,1.663882,3813,41,4,141,S,fpC-003813-r4-0141.fit.gz
588017571925917776,200.06887284,13.03720668,2.011161,0.5144257,1.436639,3805,41,6,85,S,fpC-003805-r6-0085.fit.gz
588017728154435689,191.76717769,6.47185505,2.790359,0.2190968,1.569114,3842,41,1,71,S,fpC-003842-r1-0071.fit.gz
588297863117406335,169.67428157,45.57165677,3.001653,0.4897071,1.52124,3530,42,1,316,S,fpC-003530-r1-0316.fit.gz
588017705070100577,161.53452614,12.61637904,5.832442,0.9147115,1.522325,3836,41,6,88,S,fpC-003836-r6-0088.fit.gz
588017726541856922,170.95018575,8.18955335,3.705585,0.6778908,1.297873,3841,41,6,41,S,fpC-003841-r6-0041.fit.gz
588017724946972740,207.0901157,6.56306942,3.143965,0.4620018,1.316719,3841,41,3,281,S,fpC-003841-r3-0281.fit.gz
588297863115440220,163.5021437,44.45792607,2.672607,0.1617745,1.432641,3530,42,1,286,S,fpC-003530-r1-0286.fit.gz
588017627772027022,204.4634122,44.37529376,1.907601,0.2595966,1.197334,3818,41,6,261,S,fpC-003818-r6-0261.fit.gz
588010878219583610,173.98131931,4.09990955,2.881172,0.2908789,2.100247,2247,41,2,88,S,fpC-002247-r2-0088.fit.gz
588017705076916322,177.4393255,13.52395404,1.750888,0.4961086,1.632799,3836,41,6,192,S,fpC-003836-r6-0192.fit.gz
588017705076916330,177.45518188,13.55469431,3.617016,0.1943796,1.632799,3836,41,6,192,S,fpC-003836-r6-0192.fit.gz
588023669176074387,194.48831051,19.61763213,5.779006,0.5221494,1.293076,5225,41,3,195,S,fpC-005225-r3-0195.fit.gz
588017979961901108,170.32298897,39.91894443,2.940534,0.2897423,1.703384,3900,41,6,300,S,fpC-003900-r6-0300.fit.gz
588017991233175773,219.53770472,8.09177351,3.200699,0.290557,1.142986,3903,41,3,254,S,fpC-003903-r3-0254.fit.gz
588017991237370294,229.1920218,7.1797723,2.939526,0.9116402,1.098898,3903,41,3,318,S,fpC-003903-r3-0318.fit.gz
588023721784180993,225.75796246,20.06226994,3.784566,0.9032187,1.445712,5237,41,5,115,S,fpC-005237-r5-0115.fit.gz
588017991766442129,211.27507944,9.3391706,12.18649,0.9596335,1.260003,3903,41,4,199,S,fpC-003903-r4-0199.fit.gz
588010877684940925,179.10862835,3.76679063,7.58127,0.3893831,1.745119,2247,41,1,122,S,fpC-002247-r1-0122.fit.gz
588848898831876265,163.81589936,-0.92811181,3.490715,0.2499334,1.300045,756,44,1,321,S,fpC-000756-r1-0321.fit.gz
588848898831876276,163.83424266,-0.94339277,3.78933,0.4562151,1.300045,756,44,1,321,S,fpC-000756-r1-0321.fit.gz
588848898822439129,142.40313269,-0.88710801,4.336892,0.2919522,1.593069,756,44,1,177,S,fpC-000756-r1-0177.fit.gz
588848898825388126,149.03145707,-0.95565927,2.782873,0.7753447,1.425663,756,44,1,222,S,fpC-000756-r1-0222.fit.gz
588018054575751290,213.20414658,48.01188249,4.109509,0.6500453,1.16886,3918,41,1,129,S,fpC-003918-r1-0129.fit.gz
